Start	End	Type	Weight
BETAARRESTIN	RAF1	0	1
BETAARRESTIN	RHOA	0	1
BETAARRESTIN	SRC	0	1
BETAARRESTIN	MOPR	0	1
BETAARRESTIN	PAR2	0	1
BETAARRESTIN	PDE4D	0	1
BETAARRESTIN	AR	0	1
BETAARRESTIN	JNK3	0	1
BETAARRESTIN	PDE	0	1
BIM	BAK	0	1
BIM	BAX	0	1
BIM	BCL2	0	1
BIM	BCL2L1	0	1
BIM	Bcl-w	0	1
BIM	MCL1	0	1
BIP	SEC61P	0	1
BR1R	GAQ	0	1
BR1R	Gia	0	1
BR1R	GALPHAI	0	1
BR1R	GBETAGAMMA	0	1
BRADYKININ	BR1R	0	1
bRAF	MAP4K1	0	1
bRAF	MEK1	0	1
bRAF	MEK2	0	1
cADPR	RYR	0	1
CALBRAIN	CAMK2A	0	1
CALCINEURIN	BAD	0	1
CALCINEURIN	CREB	0	1
CALCINEURIN	DARPP-32	0	1
CALCINEURIN	IP3R	0	1
CALCINEURIN	NFAT	0	1
CALCINEURIN	NOS1	0	1
CALCINEURIN	TAU	0	1
CALCINEURIN	CAMKIV	0	1
CALCINEURIN	GABAAR	0	1
CALCINEURIN	I1	0	1
CALCINEURIN	LTYPECA	0	1
CALCINEURIN	MAP2	0	1
CALCINEURIN	NMDAR	0	1
CALCINEURIN	STEP	0	1
CALCINEURIN	SYNAPSIN	0	1
CALCINEURIN	TUBULIN	0	1
CALMODULIN	IP3R	0	1
CALMODULIN	MARCKS	0	1
CALMODULIN	MLCK	0	1
CALMODULIN	NOS1	0	1
CALMODULIN	PLCb	0	1
CALMODULIN	RASGRF	0	1
CALMODULIN	AC1	0	1
CALMODULIN	ADDUCIN	0	1
CALMODULIN	AKAP	0	1
CALMODULIN	bARK	0	1
CALMODULIN	CALCINEURIN	0	1
CALMODULIN	CAMK2A	0	1
CALMODULIN	CAMKIV	0	1
CALMODULIN	CAMKK	0	1
CALMODULIN	D2R	0	1
CALMODULIN	DAPK	0	1
CALMODULIN	EEF2K	0	1
CALMODULIN	IQGAP	0	1
CALMODULIN	MGLUR7	0	1
CALMODULIN	MUNC13	0	1
CALMODULIN	NMDAR	0	1
CALMODULIN	P35611	0	1
CALMODULIN	PDE1A	0	1
CALMODULIN	PDE1B	0	1
CALMODULIN	PDE1C	0	1
CALMODULIN	PMCA	0	1
CALMODULIN	RAB3	0	1
CALMODULIN	RAS	0	1
CALMODULIN	RIC	0	1
CALMODULIN	RIN	0	1
CALMODULIN	RIN1	0	1
CALMODULIN	RYR	0	1
CALMODULIN	SPECTRIN	0	1
CALMODULIN	VAMP	0	1
CAMK2A	CREB	0	1
CAMK2A	NOS1	0	1
CAMK2A	RASGRF	0	1
CAMK2A	TAK1	0	1
CAMK2A	AMPAR	0	1
CAMK2A	KV42	0	1
CAMK2A	MAP2	0	1
CAMK2A	NTYPECA	0	1
CAMK2A	PPP2R5C	0	1
CAMK2A	RABPHILIN	0	1
CAMK2A	GRIT	0	1
CAMK2A	RYR	0	1
CAMK2A	SAP97	0	1
CAMK2A	SPINOPHILIN	0	1
CAMK2A	SYNAPSIN	0	1
CAMK2A	SYNAPTOTAGMIN	0	1
CAMK2A	SYNGAP	0	1
CAMK2A	SYNTAXIN	0	1
CAMK2A	TIAM1	0	1
CAMK2A	GAB2	0	1
CAMKIV	CREB	0	1
CAMKIV	CREM	0	1
CAMKIV	NOS1	0	1
CAMKIV	SYNAPSIN	0	1
CAMKK	AKT	0	1
CAMKK	CAMK1	0	1
CAMKK	CAMKIV	0	1
CAMKPASE	CAMK1	0	1
CAMKPASE	CAMK2A	0	1
CAMKPASE	CAMKIV	0	1
cAMPGEFII	RIM	0	1
CAPRI	RAS	0	1
CASK	NFAT	0	1
CASK	TAU	0	1
CASK	ANKYRIN	0	1
CASK	DISHEVELED	0	1
CASK	INHIBITOR2	0	1
CASK	PMCA	0	1
CASK	SYNTAXIN	0	1
CASK	TBR1	0	1
CAVEOLIN	FYN	0	1
CB1R	GALPHAI	0	1
CB1R	GALPHAO	0	1
CB1R	GBETAGAMMA	0	1
CB2R	GALPHAI	0	1
CB2R	GALPHAO	0	1
CB2R	GBETAGAMMA	0	1
CBLB	CRK	0	1
CBLB	EGFR	0	1
CBLB	FYN	0	1
CBLB	GRB2	0	1
CBLB	LCK	0	1
CBLB	PI3K	0	1
CBLB	SHC	0	1
CBLB	SRC	0	1
CBLB	VAV2	0	1
CBLB	GAB2	0	1
CEK1	RAF1	0	1
CERAMIDE	PKCA	0	1
CERAMIDE	CEK1	0	1
CERAMIDE	PPP1CC	0	1
CERAMIDE	PPP2R5C	0	1
CGMP	PDE2	0	1
CGMP	PDE3A	0	1
CGMP	PDE3B	0	1
CGMP	PKG	0	1
CHOLESTEROL	SYNAPTOPHYSIN	0	1
cIAP2	CASP3	0	1
cIAP2	CASP7	0	1
cIAP2	CASP8	0	1
cIAP2	cIAP	0	1
cIAP2	BCL10	0	1
COFILIN1	ACTIN	0	1
COLLAGEN	ITGB1	0	1
CPI17	MLCP	0	1
CRMP2	TUBULIN	0	1
CSP	GBETAGAMMA	0	1
CSP	NTYPECA	0	1
CYTOCHROMEC	APAF1	0	1
D1R	GALPHAI	0	1
D1R	GALPHAS	0	1
D1R	GBETAGAMMA	0	1
D2R	GALPHAI	0	1
D2R	GALPHAO	0	1
D2R	GALPHAZ	0	1
D2R	GBETAGAMMA	0	1
D3R	GRB2	0	1
D3R	GALPHAI	0	1
D3R	GALPHAO	0	1
D3R	GBETAGAMMA	0	1
DAPK	SYNTAXIN	0	1
dATP	APAF1	0	1
DCP1	mRNA	0	1
DGK	DAG	0	1
DISHEVELED	AXIN	0	1
DISHEVELED	PAR1	0	1
DOC2	MUNC13	0	1
DOK	RASGAP	0	1
DOPR	GALPHAI	0	1
DOPR	GALPHAO	0	1
DOPR	GBETAGAMMA	0	1
DYRK	EIF2A	0	1
DYRK	TAU	0	1
DYRK	UBE2D1	0	1
EEF2K	EEF2	0	1
EFA6	ARF	0	1
EIF3S1	EIF4G	0	1
ENDOPHILIN	DAB2	0	1
ENDOPHILIN	DVL2	0	1
ENDOPHILIN	KIT	0	1
ENDOPHILIN	RKIP	0	1
ENKEPHALIN	DOPR	0	1
ENKEPHALIN	KOPR	0	1
ENKEPHALIN	MOPR	0	1
ENKEPHALIN	NOPR	0	1
EPHB2	DOK	0	1
EPHB2	RASGAP	0	1
EPHRIN	EPHB2	0	1
ERBIN	SMAD3	0	1
FER	CTNNB1	0	1
FIBRONECTIN	ITGB1	0	1
FIVEHT1AR	GALPHAI	0	1
FIVEHT1AR	GALPHAS	0	1
FIVEHT1AR	GALPHAZ	0	1
FIVEHT1AR	GBETAGAMMA	0	1
FIVEHT2AR	GAQ	0	1
FIVEHT2AR	GBETAGAMMA	0	1
FIVEHT4R	GALPHAS	0	1
FIVEHT4R	GBETAGAMMA	0	1
FKBP	CALCINEURIN	0	1
FOUREBP1	EIF4E	0	1
GABA	GABABR	0	1
GABAAR	CHLORIDE	0	1
GABABR	GALPHAO	0	1
GABABR	GBETAGAMMA	0	1
GAIP	GAQ	0	1
GALPHAI	AC2	0	1
GALPHAI	AC5	0	1
GALPHAS	AC1	0	1
GALPHAS	AC2	0	1
GALPHAS	AC5	0	1
GALPHAZ	AC1	0	1
GALPHAZ	AC5	0	1
GAT1	GABA	0	1
GBETAGAMMA	IRS1	0	1
GBETAGAMMA	PI3K	0	1
GBETAGAMMA	PLCb	0	1
GBETAGAMMA	AC1	0	1
GBETAGAMMA	AC2	0	1
GBETAGAMMA	bARK	0	1
GBETAGAMMA	GIRK	0	1
GBETAGAMMA	KV11	0	1
GBETAGAMMA	NTYPECA	0	1
GBETAGAMMA	PQCaCh	0	1
GBETAGAMMA	RASGAP	0	1
GBETAGAMMA	SYNTAXIN	0	1
ATF1	RET	0	1
GIRK	POTASSIUM	0	1
GKAP	NOS1	0	1
GLUTAMATE	MGLUR1	0	1
GLUTAMATE	AMPAR	0	1
GLUTAMATE	KAR	0	1
GLUTAMATE	MGLUR7	0	1
GLUTAMATE	NMDAR	0	1
GLYCINE	GLYR	0	1
GLYCINE	NMDAR	0	1
GLYT1	GLYCINE	0	1
GRB10	PI3K	0	1
GRIT	AKT	0	1
GRIT	ARHGAP1	0	1
GRIT	CDC42	0	1
HCK	PLCy	0	1
HCK	ELK4	0	1
HCK	GJA1	0	1
HCK	PTP-SL	0	1
HIPPOCALCIN	NAIP	0	1
HOMER	RYR	0	1
I1	PPP1CC	0	1
ILK	AKT	0	1
ILK	GSK3A	0	1
ILK	CPI17	0	1
ILK	Akt	0	1
INHIBITOR2	PPP1CC	0	1
IP3	IP3R	0	1
IQGAP	RAS	0	1
IRS2	P13K	0	1
IRS2	PI3K	0	1
IRS2	p85beta	0	1
JIP	JNK	0	1
JIP	JNKK1	0	1
JIP	MKK7	0	1
JIP	p38	0	1
JIP	RASGRF	0	1
JIP	DLK	0	1
JIP	MLK	0	1
JIP	TIAM1	0	1
KIR21	POTASSIUM	0	1
KIR23	POTASSIUM	0	1
KIR41	POTASSIUM	0	1
KOPR	GALPHAI	0	1
KOPR	GALPHAO	0	1
KOPR	GBETAGAMMA	0	1
KSR	RAF1	0	1
KV11	POTASSIUM	0	1
KV12	POTASSIUM	0	1
KV14	POTASSIUM	0	1
KV41	POTASSIUM	0	1
KV42	POTASSIUM	0	1
L1	VIL2	0	1
LARG	ARHGAP1	0	1
LEF	MITF	0	1
LRP	FRIZZLED	0	1
LTYPECA	Ca++	0	1
M1R	GAQ	0	1
M1R	Gia	0	1
M1R	GBETAGAMMA	0	1
M2R	GALPHAI	0	1
M2R	GALPHAO	0	1
M2R	GBETAGAMMA	0	1
M4R	EEF1A2	0	1
M4R	GALPHAI	0	1
M4R	GBETAGAMMA	0	1
MAP3K2	ERK2	0	1
MAP3K2	JNKK1	0	1
MAP3K2	MKK7	0	1
MAP3K2	PRK2	0	1
MAP3K2	MEK5	0	1
MAP4K3	p38	0	1
MAP4K6	p38	0	1
MEKK3	JNKK1	0	1
MEKK3	MKK7	0	1
MEKK3	MAP4K3	0	1
MEKK3	MEK5	0	1
MEKK4	JNKK1	0	1
MEKK4	MKK7	0	1
MEKK4	MAP4K3	0	1
MEKK4	MAP4K6	0	1
MGLUR7	GALPHAI	0	1
MGLUR7	GALPHAO	0	1
MGLUR7	GBETAGAMMA	0	1
MKP5	JNK	0	1
MKP5	MAPK11	0	1
MKP5	MAPK13	0	1
MKP5	MAPK9	0	1
MKP5	p38	0	1
MKP5	JNK3	0	1
MKP5	p38gamma	0	1
MLK	JNKK1	0	1
MLK	MKK7	0	1
MLK	PSD95	0	1
CARD14	EIF4E	0	1
MOPR	GALPHAI	0	1
MOPR	GALPHAO	0	1
MOPR	GBETAGAMMA	0	1
MP1	ERK2	0	1
MP1	MAP4K1	0	1
MUNC13	SYNTAXIN	0	1
MYOSINV	CAMK2A	0	1
N41	AMPAR	0	1
NAIP	CASP3	0	1
NAIP	CASP7	0	1
NAIP	CASP9	0	1
NAKED	DSH	0	1
NAKED	FRIZZLED	0	1
NCK	ABL1	0	1
NCK	PAK1	0	1
NCK	N-WASP	0	1
NE	B2AR	0	1
NE	ALPHA1AR	0	1
NE	ALPHA2AR	0	1
NEUROFIBROMIN	RAS	0	1
NMDAR	Ca++	0	1
NMDAR	PLCy	0	1
NMDAR	SAP102	0	1
NO	pGC	0	1
NOPR	GALPHAI	0	1
NOPR	GALPHAO	0	1
NOPR	GBETAGAMMA	0	1
NRG	ERBB2	0	1
NTYPECA	Ca++	0	1
P1433	BAD	0	1
P1433	IRS1	0	1
P1433	NFAT	0	1
P1433	RAF1	0	1
P1433	bRAF	0	1
P1433	COFILIN1	0	1
P1433	FORKHEAD	0	1
P1433	TP53BP1	0	1
P1433	RIN1	0	1
PA	PLCb	0	1
PA	PPP1CC	0	1
PA	SH3KBP1	0	1
PAF	PAFR	0	1
PAFR	GAQ	0	1
PAFR	GALPHAI	0	1
PAFR	GALPHAO	0	1
PAFR	GBETAGAMMA	0	1
PAR2	GAQ	0	1
PAR2	GBETAGAMMA	0	1
PCAF	AR	0	1
PDE1A	CGMP	0	1
PDE1B	CGMP	0	1
PDE1C	CGMP	0	1
PDE3A	CAMP	0	1
PDE3B	CAMP	0	1
PDE4A	CAMP	0	1
PDE4B	CAMP	0	1
PDE4C	CAMP	0	1
PDE4D	CAMP	0	1
PDE5A	CGMP	0	1
PDGF	PDGFR	0	1
PDGFR	PLCy	0	1
PDGFR	SHP2	0	1
PDGFR	APS	0	1
PDI	NASCENTCHAIN	0	1
PDPK1	AKT	0	1
PDPK1	p70s6K	0	1
PDPK1	p90RSK	0	1
PDPK1	PKC	0	1
PDPK1	PKCA	0	1
PDPK1	RSK	0	1
PDPK1	Akt	0	1
PDPK1	PKCz	0	1
PDZGEF	RAP1	0	1
PDZGEF	RAP2	0	1
pGC	CGMP	0	1
PICK1	MGLUR7	0	1
PIN1	c-JUN	0	1
PIN1	CTNNB1	0	1
PIP2	AKT	0	1
PIP2	CASP3	0	1
PIP2	CASP8	0	1
PIP2	CASP9	0	1
PIP2	DAG	0	1
PIP2	GELSOLIN	0	1
PIP2	WAVE1	0	1
PIP2	ARNO	0	1
PIP2	bARK	0	1
PIP2	DYNAMIN	0	1
PIP2	GIRK	0	1
PIP2	PMCA	0	1
PIP2	RABPHILIN	0	1
PIP2	RYR	0	1
PIP3	AKT	0	1
PIP3	PKCA	0	1
PIP3	VAV2	0	1
PIP3	ARNO	0	1
PIP3	ILK	0	1
PIP3	PDPK1	0	1
PIP3	SH3KBP1	0	1
PIP5K	PIP2	0	1
PKA	B2AR	0	1
PKA	BAD	0	1
PKA	CBP	0	1
PKA	CREB	0	1
PKA	DARPP-32	0	1
PKA	IP3R	0	1
PKA	NFAT	0	1
PKA	NFkB	0	1
PKA	NOS1	0	1
PKA	p38	0	1
PKA	PLCb	0	1
PKA	PLCy	0	1
PKA	RAF1	0	1
PKA	RAP1A	0	1
PKA	SRC	0	1
PKA	TAU	0	1
PKA	ADDUCIN	0	1
PKA	AMPAR	0	1
PKA	ATF1	0	1
PKA	bRAF	0	1
PKA	CAMKK	0	1
PKA	D1R	0	1
PKA	FILAMIN	0	1
PKA	GABAAR	0	1
PKA	GLYR	0	1
PKA	I1	0	1
PKA	KAR	0	1
PKA	KIR23	0	1
PKA	KV42	0	1
PKA	LTYPECA	0	1
PKA	MAP2	0	1
PKA	MGLUR7	0	1
PKA	MST3	0	1
PKA	NMDAR	0	1
PKA	PDE3A	0	1
PKA	PDE3B	0	1
PKA	PDE4D	0	1
PKA	PDE5A	0	1
PKA	PMCA	0	1
PKA	PQCaCh	0	1
PKA	RABPHILIN	0	1
PKA	RAP1	0	1
PKA	RIM	0	1
PKA	SNAPIN	0	1
PKA	SPINOPHILIN	0	1
PKA	STEP	0	1
PKA	SYNAPSIN	0	1
PKA	PDE	0	1
PKA	PHKA2	0	1
PKD	P1433	0	1
PKD	GAB2	0	1
PKG	CREB	0	1
PKG	NOS1	0	1
PKG	ADPRIBSYCYCLASE	0	1
PKG	MGLUR7	0	1
PKG	PDE5A	0	1
PKI	PKA	0	1
PROKR1	EIF2A	0	1
PLA2P	AA	0	1
PMCA	Ca++	0	1
PPP1CC	BCL2	0	1
PPP1CC	CREB	0	1
PPP1CC	CAMK2A	0	1
PPP1CC	COFILIN1	0	1
PPP1CC	NMDAR	0	1
PPP2R5C	AKT	0	1
PPP2R5C	BAD	0	1
PPP2R5C	BCL2	0	1
PPP2R5C	CAMK1	0	1
PPP2R5C	CREB	0	1
PPP2R5C	GSK3A	0	1
PPP2R5C	P130Cas	0	1
PPP2R5C	CAMKIV	0	1
PPP2R5C	COFILIN1	0	1
PPP2R5C	LTYPECA	0	1
PPP2R5C	NFH	0	1
PPP2R5C	NMDAR	0	1
PP2C	AXIN	0	1
PP2C	BAD	0	1
PP5	TAU	0	1
PQCaCh	Ca++	0	1
PRMT1	SAM68	0	1
PROFILIN	ACTIN	0	1
PROFILIN	PIP2	0	1
PSD95	MAP1A	0	1
PTP1B	INSR	0	1
PTPA	FYN	0	1
PTPA	LCK	0	1
PTPA	SRC	0	1
RABGDI	RAB3	0	1
RABPHILIN	RAB3	0	1
RACK	FYN	0	1
RAP1	RAF1	0	1
RAP1	RALGDS	0	1
RAP1	bRAF	0	1
RAP1GAP	RAP1A	0	1
RAP1GAP	RAP1	0	1
RAP2	RALGDS	0	1
RAP2	RAS	0	1
RAS	PI3K	0	1
RAS	RAF1	0	1
RAS	RALGDS	0	1
RAS	bRAF	0	1
RAS	MLK3	0	1
RASGAP	AKT	0	1
RASGAP	RAC1	0	1
RASGAP	RAS	0	1
RASGRP1	RAS	0	1
RASGRP3	RAP1	0	1
RASGRP3	RAS	0	1
RET	GRB2	0	1
RET	SHC	0	1
RGS2	GAQ	0	1
RGS2	Gia	0	1
RGS2	GALPHAI	0	1
RGS4	GAQ	0	1
RHEB	RAF1	0	1
RIM	MUNC13	0	1
RIM	P1433	0	1
RIM	RAB3	0	1
RIM	RABPHILIN	0	1
RIM	SNAP25	0	1
RIM	SYNAPTOTAGMIN	0	1
RIN1	RAS	0	1
RSK	BAD	0	1
RSK	CREB	0	1
RSK	ROC1	0	1
RSK	EEF2K	0	1
RSK	S6	0	1
RTYPECA	Ca++	0	1
RYR	Ca++	0	1
S6	PSMC4	0	1
S60	SRP54	0	1
SAM68	CBP	0	1
SAP97	KAR	0	1
SEC63P	BIP	0	1
SEC63P	SEC61P	0	1
SEROTONIN	FIVEHT1AR	0	1
SEROTONIN	FIVEHT1CR	0	1
SEROTONIN	FIVEHT2AR	0	1
SEROTONIN	FIVEHT4R	0	1
SHANK	P50	0	1
SH3KBP1	JAK2	0	1
SH3KBP1	SPRY	0	1
SH3KBP1	ALPHAACTININ	0	1
SH3KBP1	RET	0	1
SIAH	VAV2	0	1
SIVA1	BCL2L1	0	1
SNAP25	NTYPECA	0	1
SNAPIN	AC5	0	1
SNAPIN	SNAP25	0	1
SODIUM	GAT1	0	1
SODIUM	GIRK	0	1
SORCIN	RYR	0	1
SPAL	RAP1	0	1
SPINOPHILIN	PPP1CC	0	1
SRP54	NASCENTCHAIN	0	1
SRP54	SRPR	0	1
SRPR	SEC61P	0	1
SS	SSTR1	0	1
SS	SSTR2	0	1
SSTR1	GALPHAI	0	1
SSTR1	GALPHAO	0	1
SSTR1	GBETAGAMMA	0	1
SSTR2	GALPHAI	0	1
SSTR2	GALPHAO	0	1
SSTR2	GBETAGAMMA	0	1
SSTR2	SH3KBP1	0	1
STEP	ERK2	0	1
STEP	HAT1	0	1
STEP	HBO1	0	1
SV2A	SYNAPTOTAGMIN	0	1
SYNAPSIN	ACTIN	0	1
SYNAPSIN	GALPHAZ	0	1
SYNAPTOTAGMIN	LTYPECA	0	1
SYNAPTOTAGMIN	RTYPECA	0	1
SYNAPTOTAGMIN	SYNTAXIN	0	1
SYNGAP	RAS	0	1
SYNTAPHILIN	SYNTAXIN	0	1
SYNTAXIN	KV11	0	1
SYNTAXIN	NTYPECA	0	1
TAMALIN	SYK	0	1
TCF7	SRF	0	1
TCF7	LEF	0	1
THC	ARP2	0	1
THC	CB1R	0	1
TIAM1	AKT	0	1
TRKB	FYN	0	1
TRKB	IRS1	0	1
TRKB	SHC	0	1
TRKB	IRS2	0	1
TRYPSIN	PAR2	0	1
TUBULIN	DYNAMIN	0	1
VASP	ACTIN	0	1
VDAC2	BAK	0	1
VDAC2	BAX	0	1
VDAC2	CYTOCHROMEC	0	1
VITRONECTIN	ITGB1	0	1
VRK1	ATF2	0	1
WNT6	FRIZZLED	0	1
WNT6	LRP	0	1
MNK2	EIF4E	0	1
NCOR	Era	0	1
NCOR	PR-A	0	1
7TMR	BETAARRESTIN	0	1
AChE	APAF1	0	1
AChE	CYTOCHROMEC	0	1
ACK	MCF2	0	1
Akt	BAD	0	1
Akt	BAX	0	1
Akt	CASP9	0	1
Akt	GSK3A	0	1
Akt	TSC1	0	1
Akt	XIAP	0	1
Akt	FORKHEAD	0	1
Akt	PDE3B	0	1
APIP	APAF1	0	1
AR	Gai	0	1
AR	Gia	0	1
AR	STAT1	0	1
AR	FORKHEAD	0	1
AR	ASAP1	0	1
AR	MST1R	0	1
AR	UBC9	0	1
A-Raf	MEK1	0	1
A-Raf	UBE3A	0	1
ARHGEF6	AKT	0	1
ARHGEF6	CDC42	0	1
ARHGEF6	PAK1	0	1
ARTS	XIAP	0	1
ASAP1	p14ARF	0	1
ASAP1	AR	0	1
ASC	BAX	0	1
Aven	APAF1	0	1
Bcl-b	BAX	0	1
Bcl-rambo	CYTOCHROMEC	0	1
Bcl-w	BAD	0	1
Bcl-w	BAK	0	1
Bcl-w	BAX	0	1
Bcl-w	BID	0	1
Bcl-w	BIK	0	1
Bcl-w	BIM	0	1
BCR	SYK	0	1
BFAR	CASP8	0	1
BI-1	BAX	0	1
Bmf	BCL2	0	1
Bmf	BCL2L1	0	1
Bmf	Bcl-w	0	1
Bmf	MCL1	0	1
BNIP3	BCL2	0	1
BNIP3	BCL2L1	0	1
BNIP3L	BCL2	0	1
BNIP3L	BCL2L1	0	1
Bok	CYTOCHROMEC	0	1
cAR	Ca++	0	1
cAR	MEK1	0	1
cAR	bARK	0	1
cAR	STAT	0	1
Cathepsin	BAX	0	1
Cby	CTNNB1	0	1
CD19	P13K	0	1
CD19	VAV	0	1
CD28	CD3	0	1
CD47	BNIP3	0	1
Cer	WNT	0	1
CK19	CASP9	0	1
CKI	CTNNB1	0	1
CKI	DSH	0	1
CL	BID	0	1
Clk	PER	0	1
Cn	BAD	0	1
Cn	NFAT	0	1
cPLA2	NICD	0	1
cPLA2	AR	0	1
cPLA2	APP	0	1
cPLA2	DLL1	0	1
cPLA2	JAG2	0	1
cPLA2	NOTCH2	0	1
cPLA2	NOTCH3	0	1
cPLA2	NOTCH4	0	1
CRAC	Ca++	0	1
CryAB	BAX	0	1
CryAB	BCL2L1	0	1
CryAB	CASP3	0	1
CTLA-4	CD3	0	1
CypA	AIF	0	1
DAP10	PI3K	0	1
DAP10	PLCy	0	1
DAP10	VAV	0	1
DAP10	SLP-76	0	1
DAX-1	Era	0	1
DAX-1	WNT	0	1
DcR3	FASLG	0	1
DEFCAP	APAF1	0	1
DEFCAP	CASP9	0	1
DJ1	BAX	0	1
DJ2	BAX	0	1
DLC2	Bmf	0	1
DLK	JNKK1	0	1
DLK	MKK7	0	1
ERb	Era	0	1
ErbB3	P13K	0	1
FAP-1	CASP8	0	1
FAP-1	FADD	0	1
FGF	FGFR	0	1
FGF	HSPG	0	1
FGFR	PLCy	0	1
FGFR	SHC	0	1
FGFR	FRS2	0	1
FGFR	STAT	0	1
FLASH	CASP8	0	1
FRP	FRIZZLED	0	1
FRP	WNT	0	1
FRS2	GRB2	0	1
FRS2	SHP2	0	1
GAB	p85	0	1
Gas	AC	0	1
Gat2	PDE6G	0	1
Gbg	AC	0	1
Gbg	EGFR	0	1
Gbg	PI3K	0	1
Gbg	RAC1	0	1
Gbg	bARK	0	1
Gbg	HBEGF	0	1
Gbg	PLC	0	1
Graf	Rho	0	1
GRP1	p14ARF	0	1
HBEGF	EGFR	0	1
HINT1	RAF1	0	1
Hrk	BCL2	0	1
Hrk	BCL2L1	0	1
Hrk	Bcl-w	0	1
HSP72	AIF	0	1
HSPG	FGF	0	1
HSPG	FGFR	0	1
IBP	SYK	0	1
IBR	SHP1	0	1
ICAT	CTNNB1	0	1
Idax	DSH	0	1
IFNA	IFNAR	0	1
IFNAR	JAK1	0	1
IFNAR	TYK2	0	1
IKKe	IRF3	0	1
IL-13	IL13RA1	0	1
IL-13	IL13RA2	0	1
IL13RA1	JAK2	0	1
IL13RA1	TYK2	0	1
IL13RA1	IL4R	0	1
IL13RA2	IL4R	0	1
IL2RG	JAK3	0	1
IL4R	JAK1	0	1
IL4R	IL13RA1	0	1
IL4R	IL2RG	0	1
IL6R	JAK1	0	1
ILPIP	XIAP	0	1
I-mf	TCF	0	1
Ins	INSR	0	1
IRAK4	TRAF6	0	1
IRAK-M	IRAK	0	1
IRAK-M	IRAK4	0	1
Itk	PLCy	0	1
JAK3	JAK1	0	1
JNK3	ATF2	0	1
JNK3	c-JUN	0	1
JNK3	NFAT	0	1
JNK3	p53	0	1
JNK3	SHC	0	1
JNK3	RNPK	0	1
Ku70	BAX	0	1
Lgs	CTNNB1	0	1
Livin	CASP3	0	1
Livin	CASP7	0	1
Livin	CASP9	0	1
LPA	EDG4	0	1
LRP	AXIN	0	1
LRP	FRIZZLED	0	1
LRP	WNT	0	1
LZK	JNKK1	0	1
LZK	MKK7	0	1
M3/6	JNK	0	1
M3/6	MAPK9	0	1
M3/6	JNK3	0	1
MAP-1	BCL2L1	0	1
MAPKAP-K3	HSP27	0	1
MCL1	BAK	0	1
MCL1	BAX	0	1
MCL1	BIM	0	1
MCL1	CYTOCHROMEC	0	1
MCL1	Bok	0	1
MEF2	c-JUN	0	1
MEK5	ERK5	0	1
MKP2	ERK1	0	1
MKP2	ERK2	0	1
MKP2	JNK	0	1
MKP2	MAPK9	0	1
MKP2	JNK3	0	1
MKP3	ERK1	0	1
MKP3	ERK2	0	1
MKP4	ERK1	0	1
MKP4	ERK2	0	1
MLK3	JNKK1	0	1
MLK3	MKK7	0	1
Mos	MEK1	0	1
Mos	MEK2	0	1
MSK2	CREB	0	1
MSK2	EIF-4EBP	0	1
MSK2	ATF1	0	1
NMT	BID	0	1
Noxa	BAK	0	1
Noxa	BAX	0	1
Noxa	BCL2	0	1
Noxa	BCL2L1	0	1
Noxa	MCL1	0	1
Nrdp1	APOLLON	0	1
Nucling	APAF1	0	1
N-WASP	ACTIN	0	1
Omi	XIAP	0	1
Omi	APOLLON	0	1
Omi	HAX1	0	1
p110Ia	p85	0	1
p110Ia	PI3P	0	1
p32	Hrk	0	1
p55gamma	p110Ia	0	1
p68	Era	0	1
p68	SRA1	0	1
p85	p110Ia	0	1
p85beta	p110Ia	0	1
PAC1	ERK1	0	1
PAC1	ERK2	0	1
PAR1	DSH	0	1
PDE	CAMP	0	1
PHKA2	PYGB	0	1
PIAS	SMAD4	0	1
PIAS	STAT1	0	1
PIM2	BAD	0	1
PKCz	p70s6K	0	1
PKCz	RKIP	0	1
PLC	DAG	0	1
PLC	PIP2	0	1
PLCg-2	DAG	0	1
PR-A	Era	0	1
PrP	BAX	0	1
PTMA	PP32	0	1
PTP	JAK1	0	1
PTP	STAT1	0	1
PTP	TYK2	0	1
Puma	BAX	0	1
Puma	BCL2	0	1
Puma	BCL2L1	0	1
Puma	Bcl-w	0	1
Puma	MCL1	0	1
PYGB	Glycogen	0	1
Pygo	Lgs	0	1
RasGRP	RAC1	0	1
REA	Era	0	1
RGS	Gai	0	1
RGS	GAQ	0	1
RGS	Gas	0	1
RIP140	Era	0	1
RPTK	GRB2	0	1
RPTK	PLCy	0	1
RPTK	SHC	0	1
RPTK	GAB	0	1
RPTK	p85	0	1
Ryk	DSH	0	1
Ryk	FRIZZLED	0	1
SA	ARP	0	1
SHARP	NCOR	0	1
SHARP	SRA1	0	1
SHARP	GRIP1	0	1
SHP	Era	0	1
SMARCA4	CTNNB1	0	1
SMARCA4	Era	0	1
SOCS	INSR	0	1
SOCS	JAK1	0	1
SOCS	JAK2	0	1
SRA1	Era	0	1
SRA1	p68	0	1
STAT	P21	0	1
STAT	STAT1	0	1
TBK1	IRF3	0	1
TEC	VAV	0	1
TEC	DOK	0	1
THRAP2	Era	0	1
TOR	EIF-4EBP	0	1
TOR	p70s6K	0	1
Tpl-2	MEK1	0	1
Tpl-2	MEK2	0	1
TSAP6	BNIP3L	0	1
UBE1L	TRAF6	0	1
XAF1	XIAP	0	1
ZAK	JNKK1	0	1
ZAK	MKK7	0	1
ADAM10	DLL1	0	1
